55,TA-00025,S-0066,2013-08-01,0,0,Yes,25,2.41760932101067
56,TA-00025,S-0066,2013-08-01,0,0,Yes,50,2.10323664750755
57,TA-00025,S-0066,2013-08-01,0,0,Yes,100,1.9613516355725198
58,TA-00025,S-0066,2013-08-01,0,0,Yes,250,1.87788986384603
59,TA-00027,S-0062,1993-09-24,30,1,No,1,2.73754611262888
60,TA-00028,S-0062,2011-06-24,3,0,Yes,5,16.709046699643302
61,TA-00028,S-0062,2011-06-24,3,0,Yes,10,10.151733500998802
62,TA-00031,S-0014,2002-07-29,2,0,Yes,2,25.0190571045442
63,TA-00031,S-0014,2002-07-29,2,0,Yes,4,14.586335638732901
64,TA-00031,S-0014,2002-07-29,2,0,Yes,6,11.1087618167958
65,TA-00031,S-0014,2002-07-29,2,0,Yes,8,9.3699749058273
66,TA-00031,S-0014,2002-07-29,2,0,Yes,10,8.326702759246169
67,TA-00031,S-0014,2002-07-29,2,0,Yes,12,7.63118799485875
68,TA-00034,S-0062,2014-08-07,50,0,Yes,1,94.0252499680063
69,TA-00034,S-0062,1993-02-02,280,1,Yes,1,4.82965452390623
70,TA-00034,S-0062,2014-08-07,50,0,Yes,6,22.6626530827996
71,TA-00034,S-0062,2014-08-07,50,0,Yes,10,16.9538678967077
72,TA-00034,S-0062,2014-08-07,50,0,Yes,20,11.676301864535999
73,TA-00034,S-0062,2014-08-07,50,0,Yes,50,8.96935840154015
74,TA-00037,S-0062,1994-09-01,600,1,No,1,1.56351719034292
75,TA-00046,S-0026,2010-11-19,15,1,No,1,228.148317132476
76,TA-00047,S-0072,2006-04-12,10,1,No,1,7.83427830605988
77,TA-00048,S-0026,2009-09-01,180,20,No,1,2.94063642383
78,TA-00052,S-0066,2013-10-01,0,0,Yes,1,29.5593774864653
79,TA-00052,S-0066,2013-10-01,0,0,Yes,2,17.699459724131
80,TA-00052,S-0066,2013-10-01,0,0,Yes,5,10.582952654919
81,TA-00052,S-0066,2013-10-01,0,0,Yes,10,8.20985627882909
82,TA-00052,S-0066,2013-10-01,0,0,Yes,25,6.7882241004212
83,TA-00052,S-0066,2013-10-01,0,0,Yes,50,6.379261418961401
84,TA-00052,S-0066,2013-10-01,0,0,Yes,100,6.19286346210557
85,TA-00052,S-0066,2013-10-01,0,0,Yes,250,6.081581099803589
86,TA-00054,S-0064,2005-06-21,5,0,Yes,2,38.7874673803575
87,TA-00054,S-0064,2005-06-21,5,0,Yes,3,27.9596935283742
88,TA-00054,S-0064,2005-06-21,5,0,Yes,4,22.593101606360896
89,TA-00054,S-0064,2005-06-21,5,0,Yes,6,16.575507864881
90,TA-00056,S-0066,2013-09-01,0,0,Yes,1,28.646862115589
91,TA-00056,S-0066,2013-09-01,0,0,Yes,2,16.7869443532547
92,TA-00056,S-0066,2013-09-01,0,0,Yes,5,9.67043728404266
93,TA-00056,S-0066,2013-09-01,0,0,Yes,10,7.300122967010339
94,TA-00056,S-0066,2013-09-01,0,0,Yes,25,5.87570872954491
95,TA-00056,S-0066,2013-09-01,0,0,Yes,50,5.4695281071426605
96,TA-00056,S-0066,2013-09-01,0,0,Yes,100,5.28034809122928
97,TA-00056,S-0066,2013-09-01,0,0,Yes,250,5.16906572892729
98,TA-00058,S-0072,2014-07-29,2,0,Yes,2,11.915558943485301
99,TA-00058,S-0072,2014-07-29,2,0,Yes,4,8.646639550864379
100,TA-00058,S-0072,2014-07-29,2,0,Yes,6,7.22778943151405
101,TA-00058,S-0072,2014-07-29,2,0,Yes,8,6.451594954457691
102,TA-00061,S-0066,2013-06-01,0,0,Yes,1,21.3217006170607
103,TA-00061,S-0066,2013-06-01,0,0,Yes,2,11.7569815772049
104,TA-00061,S-0066,2013-06-01,0,0,Yes,5,6.020375800537489
105,TA-00061,S-0066,2013-06-01,0,0,Yes,10,4.10631916894332
106,TA-00061,S-0066,2013-06-01,0,0,Yes,25,2.9573287781752997
107,TA-00061,S-0066,2013-06-01,0,0,Yes,50,2.64295610467219
108,TA-00061,S-0066,2013-06-01,0,0,Yes,100,2.50107109273716
109,TA-00061,S-0066,2013-06-01,0,0,Yes,250,2.41760932101067
110,TA-00062,S-0041,2014-06-03,200,60,No,60,2.37587843514742
111,TA-00063,S-0041,2014-06-03,200,40,No,40,1.54960689505517
112,TA-00064,S-0041,2014-06-03,300,60,No,60,2.18391636017649
113,TA-00066,S-0062,1999-04-06,8821,1,No,1,1.26305481212755
114,TA-00068,S-0026,2002-08-19,701,1,Yes,1,4.78792363804299
115,TA-00073,S-0026,2000-07-05,115,1,No,1,10.7470941393144
116,TA-00076,S-0066,2013-08-11,0,0,Yes,1,22.506857775576897
117,TA-00076,S-0066,2013-08-11,0,0,Yes,2,12.9421387357211
118,TA-00076,S-0066,2013-08-11,0,0,Yes,5,7.2027508999961
119,TA-00076,S-0066,2013-08-11,0,0,Yes,10,5.291476327459481
120,TA-00076,S-0066,2013-08-11,0,0,Yes,25,4.14248593669146
121,TA-00076,S-0066,2013-08-11,0,0,Yes,50,3.8253312041307996
122,TA-00076,S-0066,2013-08-11,0,0,Yes,100,3.6862282512533198
123,TA-00076,S-0066,2013-08-11,0,0,Yes,250,3.59998442046928
124,TA-00077,S-0066,2012-04-05,5,0,Yes,3,35.3043294403054
125,TA-00077,S-0066,2012-04-05,5,0,Yes,6,23.1578595950435
126,TA-00077,S-0066,2012-04-05,5,0,Yes,9,18.792808933748
127,TA-00077,S-0066,2012-04-05,5,0,Yes,12,16.2472248960901
128,TA-00078,S-0066,2013-06-01,0,0,Yes,1,21.6054706409308
129,TA-00078,S-0066,2013-06-01,0,0,Yes,2,12.040751601075002
130,TA-00078,S-0066,2013-06-01,0,0,Yes,5,6.301363765350009
131,TA-00078,S-0066,2013-06-01,0,0,Yes,10,4.38730713375583
132,TA-00078,S-0066,2013-06-01,0,0,Yes,25,3.24109880204537
133,TA-00078,S-0066,2013-06-01,0,0,Yes,50,2.92394406948471
134,TA-00078,S-0066,2013-06-01,0,0,Yes,100,2.7820590575496698
135,TA-00078,S-0066,2013-06-01,0,0,Yes,250,2.69859728582318
136,TA-00080,S-0066,2013-08-11,0,0,Yes,1,21.538701223549598
137,TA-00080,S-0066,2013-08-11,0,0,Yes,2,11.9739821836938
138,TA-00080,S-0066,2013-08-11,0,0,Yes,5,6.23459434796882
139,TA-00080,S-0066,2013-08-11,0,0,Yes,10,4.3205377163746395
140,TA-00080,S-0066,2013-08-11,0,0,Yes,25,3.1743293846641802
141,TA-00080,S-0066,2013-08-11,0,0,Yes,50,2.85717465210351
142,TA-00080,S-0066,2013-08-11,0,0,Yes,100,2.7180716992260296
143,TA-00080,S-0066,2013-08-11,0,0,Yes,250,2.6318278684419902
144,TA-00082,S-0066,2013-08-11,0,0,Yes,1,21.4914062195712
145,TA-00082,S-0066,2013-08-11,0,0,Yes,2,11.9266871797154
146,TA-00082,S-0066,2013-08-11,0,0,Yes,5,6.18729934399047
147,TA-00082,S-0066,2013-08-11,0,0,Yes,10,4.2732427123963
148,TA-00082,S-0066,2013-08-11,0,0,Yes,25,3.12703438068583
149,TA-00082,S-0066,2013-08-11,0,0,Yes,50,2.80987964812517
150,TA-00082,S-0066,2013-08-11,0,0,Yes,100,2.6679946361901403
151,TA-00082,S-0066,2013-08-11,0,0,Yes,250,2.58453286446365
152,TA-00083,S-0066,2013-06-01,0,0,Yes,1,21.4914062195712
153,TA-00083,S-0066,2013-06-01,0,0,Yes,2,11.9266871797154
154,TA-00083,S-0066,2013-06-01,0,0,Yes,5,6.18729934399047
155,TA-00083,S-0066,2013-06-01,0,0,Yes,10,4.2732427123963
156,TA-00083,S-0066,2013-06-01,0,0,Yes,25,3.12703438068583
157,TA-00083,S-0066,2013-06-01,0,0,Yes,50,2.80987964812517
158,TA-00083,S-0066,2013-06-01,0,0,Yes,100,2.6679946361901403
159,TA-00083,S-0066,2013-06-01,0,0,Yes,250,2.58453286446365
160,TA-00084,S-0066,2013-08-11,0,0,Yes,1,21.597124463758103
161,TA-00084,S-0066,2013-08-11,0,0,Yes,2,12.032405423902302
162,TA-00084,S-0066,2013-08-11,0,0,Yes,5,6.29301758817736
163,TA-00084,S-0066,2013-08-11,0,0,Yes,10,4.37896095658319
164,TA-00084,S-0066,2013-08-11,0,0,Yes,25,3.2327526248727203
165,TA-00084,S-0066,2013-08-11,0,0,Yes,50,2.91559789231206
166,TA-00084,S-0066,2013-08-11,0,0,Yes,100,2.7737128803770204
167,TA-00084,S-0066,2013-08-11,0,0,Yes,250,2.69025110865053
168,TA-00085,S-0066,2013-06-01,0,0,Yes,1,21.563739755067502
169,TA-00085,S-0066,2013-06-01,0,0,Yes,2,11.9990207152117
170,TA-00085,S-0066,2013-06-01,0,0,Yes,5,6.2596328794867695
171,TA-00085,S-0066,2013-06-01,0,0,Yes,10,4.3455762478925894
172,TA-00085,S-0066,2013-06-01,0,0,Yes,25,3.19936791618212
173,TA-00085,S-0066,2013-06-01,0,0,Yes,50,2.8822131836214604
174,TA-00085,S-0066,2013-06-01,0,0,Yes,100,2.7431102307439796
175,TA-00085,S-0066,2013-06-01,0,0,Yes,250,2.6568663999599402
176,TA-00086,S-0066,2013-08-11,0,0,Yes,1,21.1909438413559
177,TA-00086,S-0066,2013-08-11,0,0,Yes,2,11.626224801500099
178,TA-00086,S-0066,2013-08-11,0,0,Yes,5,5.88683696577511
179,TA-00086,S-0066,2013-08-11,0,0,Yes,10,3.97556239323848
180,TA-00086,S-0066,2013-08-11,0,0,Yes,25,2.82657200247047
181,TA-00086,S-0066,2013-08-11,0,0,Yes,50,2.51219932896735
182,TA-00086,S-0066,2013-08-11,0,0,Yes,100,2.37031431703232
183,TA-00086,S-0066,2013-08-11,0,0,Yes,250,2.28685254530583
184,TA-00087,S-0066,2013-06-01,0,0,Yes,1,21.2159823728738
185,TA-00087,S-0066,2013-06-01,0,0,Yes,2,11.651263333018
186,TA-00087,S-0066,2013-06-01,0,0,Yes,5,5.911875497293059
187,TA-00087,S-0066,2013-06-01,0,0,Yes,10,4.00060092475643
188,TA-00087,S-0066,2013-06-01,0,0,Yes,25,2.8516105339884197
189,TA-00087,S-0066,2013-06-01,0,0,Yes,50,2.5372378604852996
190,TA-00087,S-0066,2013-06-01,0,0,Yes,100,2.39535284855027
191,TA-00087,S-0066,2013-06-01,0,0,Yes,250,2.30910901776623
192,TA-00088,S-0013,2011-05-01,8,8,No,8,7.56163651842001
193,TA-00091,S-0066,2013-06-01,0,0,Yes,1,21.538701223549598
194,TA-00091,S-0066,2013-06-01,0,0,Yes,2,11.9739821836938
195,TA-00091,S-0066,2013-06-01,0,0,Yes,5,6.23459434796882
196,TA-00091,S-0066,2013-06-01,0,0,Yes,10,4.3205377163746395
197,TA-00091,S-0066,2013-06-01,0,0,Yes,25,3.1743293846641802
198,TA-00091,S-0066,2013-06-01,0,0,Yes,50,2.85717465210351
199,TA-00091,S-0066,2013-06-01,0,0,Yes,100,2.7180716992260296
200,TA-00091,S-0066,2013-06-01,0,0,Yes,250,2.6318278684419902
201,TA-00092,S-0066,2013-06-01,0,0,Yes,1,21.5720859322402
202,TA-00092,S-0066,2013-06-01,0,0,Yes,2,12.0073668923844
203,TA-00092,S-0066,2013-06-01,0,0,Yes,5,6.26797905665941
204,TA-00092,S-0066,2013-06-01,0,0,Yes,10,4.353922425065241
205,TA-00092,S-0066,2013-06-01,0,0,Yes,25,3.20771409335477
206,TA-00092,S-0066,2013-06-01,0,0,Yes,50,2.89055936079411
207,TA-00092,S-0066,2013-06-01,0,0,Yes,100,2.75145640791663
208,TA-00092,S-0066,2013-06-01,0,0,Yes,250,2.6652125771325896
209,TA-00093,S-0066,2013-06-01,0,0,Yes,1,21.597124463758103
210,TA-00093,S-0066,2013-06-01,0,0,Yes,2,12.032405423902302
211,TA-00093,S-0066,2013-06-01,0,0,Yes,5,6.29301758817736
212,TA-00093,S-0066,2013-06-01,0,0,Yes,10,4.37896095658319
213,TA-00093,S-0066,2013-06-01,0,0,Yes,25,3.2327526248727203
214,TA-00093,S-0066,2013-06-01,0,0,Yes,50,2.91559789231206
215,TA-00093,S-0066,2013-06-01,0,0,Yes,100,2.7737128803770204
216,TA-00093,S-0066,2013-06-01,0,0,Yes,250,2.69025110865053
217,TA-00096,S-0066,2013-06-01,0,0,Yes,1,21.380123857269197
218,TA-00096,S-0066,2013-06-01,0,0,Yes,2,11.8154048174135
219,TA-00096,S-0066,2013-06-01,0,0,Yes,5,6.07879904074604
220,TA-00096,S-0066,2013-06-01,0,0,Yes,10,4.1647424091518594
221,TA-00096,S-0066,2013-06-01,0,0,Yes,25,3.0185340774414
222,TA-00096,S-0066,2013-06-01,0,0,Yes,50,2.70137934488073
223,TA-00096,S-0066,2013-06-01,0,0,Yes,100,2.5594943329457003
224,TA-00096,S-0066,2013-06-01,0,0,Yes,250,2.4760325612192102
225,TA-00099,S-0066,2013-10-01,0,0,Yes,1,27.3420764175982
226,TA-00099,S-0066,2013-10-01,0,0,Yes,2,17.151394089793698
227,TA-00099,S-0066,2013-10-01,0,0,Yes,5,11.036428281299601
228,TA-00099,S-0066,2013-10-01,0,0,Yes,10,8.99996105117319
229,TA-00099,S-0066,2013-10-01,0,0,Yes,25,7.77585506585134
230,TA-00099,S-0066,2013-10-01,0,0,Yes,50,7.4364438608302805
231,TA-00099,S-0066,2013-10-01,0,0,Yes,100,7.2806485536075
232,TA-00099,S-0066,2013-10-01,0,0,Yes,250,7.188840604708361
233,TA-00101,S-0014,2005-05-01,5,1,No,1,7.09425059675167
234,TA-00104,S-0041,2013-02-07,1,0,Yes,1,29.487043950969
235,TA-00104,S-0041,2013-02-07,1,0,Yes,6,7.93165037307412
236,TA-00104,S-0041,2013-02-07,1,0,Yes,20,3.9533059207780896
237,TA-00105,S-0066,2012-01-26,2,0,Yes,2,107.83817318874
238,TA-00105,S-0066,2012-01-26,2,0,Yes,4,61.9648013888039
239,TA-00105,S-0066,2012-01-26,2,0,Yes,6,46.427001552389
240,TA-00105,S-0066,2012-01-26,2,0,Yes,8,38.840326502451
241,TA-00105,S-0066,2012-01-26,2,0,Yes,10,34.2888778842997
242,TA-00107,S-0072,2012-07-11,5,0,Yes,2,23.5584760993306
243,TA-00107,S-0072,2012-07-11,5,0,Yes,4,20.615057616443103
244,TA-00107,S-0072,2012-07-11,5,0,Yes,6,18.8456680558415
245,TA-00107,S-0072,2012-07-11,5,0,Yes,8,17.668857074498
246,TA-00108,S-0066,2013-10-01,0,0,Yes,1,31.236959098167702
247,TA-00108,S-0066,2013-10-01,0,0,Yes,2,21.0462767703633
248,TA-00108,S-0066,2013-10-01,0,0,Yes,5,14.9340930209266
249,TA-00108,S-0066,2013-10-01,0,0,Yes,10,12.894843731742698
250,TA-00108,S-0066,2013-10-01,0,0,Yes,25,11.673519805478401
251,TA-00108,S-0066,2013-10-01,0,0,Yes,50,11.3313265413998
252,TA-00108,S-0066,2013-10-01,0,0,Yes,100,11.178313293234599
253,TA-00108,S-0066,2013-10-01,0,0,Yes,250,11.086505344335402
254,TA-00114,S-0072,2002-08-26,791,10,Yes,1,1.3075677570483502
255,TA-00114,S-0072,2014-06-10,150,1,Yes,1,5.63923370965319
256,TA-00117,S-0041,2013-02-07,1,0,Yes,1,24.9912365139687
257,TA-00117,S-0041,2013-02-07,1,0,Yes,6,5.26921985499908
258,TA-00117,S-0041,2013-02-07,1,0,Yes,20,1.62750454866656
259,TA-00119,S-0066,2013-07-01,0,0,Yes,1,21.6555477039667
260,TA-00119,S-0066,2013-07-01,0,0,Yes,2,12.090828664110902
261,TA-00119,S-0066,2013-07-01,0,0,Yes,5,6.3514408283859005
262,TA-00119,S-0066,2013-07-01,0,0,Yes,10,4.44016625584928
263,TA-00119,S-0066,2013-07-01,0,0,Yes,25,3.2911758650812595
264,TA-00119,S-0066,2013-07-01,0,0,Yes,50,2.9768031915781497
265,TA-00119,S-0066,2013-07-01,0,0,Yes,100,2.83491817964312
266,TA-00119,S-0066,2013-07-01,0,0,Yes,250,2.74867434885908
267,TA-00120,S-0066,2013-07-01,0,0,Yes,1,21.4663676880533
268,TA-00120,S-0066,2013-07-01,0,0,Yes,2,11.9016486481975
269,TA-00120,S-0066,2013-07-01,0,0,Yes,5,6.16504287153008
270,TA-00120,S-0066,2013-07-01,0,0,Yes,10,4.2509862399359
271,TA-00120,S-0066,2013-07-01,0,0,Yes,25,3.10199584916789
272,TA-00120,S-0066,2013-07-01,0,0,Yes,50,2.78762317566477
273,TA-00120,S-0066,2013-07-01,0,0,Yes,100,2.6457381637297406
274,TA-00120,S-0066,2013-07-01,0,0,Yes,250,2.56227639200325
275,TA-00121,S-0066,2013-07-01,0,0,Yes,1,21.4663676880533
276,TA-00121,S-0066,2013-07-01,0,0,Yes,2,11.9016486481975
277,TA-00121,S-0066,2013-07-01,0,0,Yes,5,6.16504287153008
278,TA-00121,S-0066,2013-07-01,0,0,Yes,10,4.2509862399359
279,TA-00121,S-0066,2013-07-01,0,0,Yes,25,3.10199584916789
280,TA-00121,S-0066,2013-07-01,0,0,Yes,50,2.78762317566477
281,TA-00121,S-0066,2013-07-01,0,0,Yes,100,2.6457381637297406
282,TA-00121,S-0066,2013-07-01,0,0,Yes,250,2.56227639200325
283,TA-00123,S-0066,2013-09-01,0,0,Yes,1,28.5244515170568
284,TA-00123,S-0066,2013-09-01,0,0,Yes,2,16.6645337547225
285,TA-00123,S-0066,2013-09-01,0,0,Yes,5,9.54802668551048
286,TA-00123,S-0066,2013-09-01,0,0,Yes,10,7.17771236847816
287,TA-00123,S-0066,2013-09-01,0,0,Yes,25,5.75329813101272
288,TA-00123,S-0066,2013-09-01,0,0,Yes,50,5.34433544955292
289,TA-00123,S-0066,2013-09-01,0,0,Yes,100,5.15793749269709
290,TA-00123,S-0066,2013-09-01,0,0,Yes,250,5.04665513039511
291,TA-00125,S-0066,2013-10-01,0,0,Yes,1,28.571746521035102
292,TA-00125,S-0066,2013-10-01,0,0,Yes,2,16.7118287587009
293,TA-00125,S-0066,2013-10-01,0,0,Yes,5,9.59532168948882
294,TA-00125,S-0066,2013-10-01,0,0,Yes,10,7.22222531339895
295,TA-00125,S-0066,2013-10-01,0,0,Yes,25,5.80059313499107
296,TA-00125,S-0066,2013-10-01,0,0,Yes,50,5.3916304535312705
297,TA-00125,S-0066,2013-10-01,0,0,Yes,100,5.205232496675441
298,TA-00125,S-0066,2013-10-01,0,0,Yes,250,5.093950134373451
299,TA-00128,S-0064,2012-02-06,1,0,Yes,5,25.336211837104898
300,TA-00128,S-0064,2012-02-06,1,0,Yes,10,15.7937492697095
301,TA-00128,S-0064,2012-02-06,1,0,Yes,15,12.613855766930198
302,TA-00128,S-0064,2012-02-06,1,0,Yes,20,11.0225179860118
303,TA-00130,S-0054,2001-04-10,0,0,Yes,1,14.155116484812698
304,TA-00130,S-0054,2001-04-10,0,0,Yes,2,9.16688459462618
305,TA-00130,S-0054,2001-04-10,0,0,Yes,3,7.45870033329067
306,TA-00130,S-0054,2001-04-10,0,0,Yes,5,6.14556845812723
307,TA-00130,S-0054,2001-04-10,0,0,Yes,10,5.130116902121599
308,TA-00130,S-0054,2001-04-10,0,0,Yes,20,4.6265642127051105
309,TA-00132,S-0066,2013-10-01,0,0,Yes,1,28.235117375071603
310,TA-00132,S-0066,2013-10-01,0,0,Yes,2,16.3751996127374
311,TA-00132,S-0066,2013-10-01,0,0,Yes,5,9.25869254352531
312,TA-00132,S-0066,2013-10-01,0,0,Yes,10,6.88837822649299
313,TA-00132,S-0066,2013-10-01,0,0,Yes,25,5.46396398902756
314,TA-00132,S-0066,2013-10-01,0,0,Yes,50,5.057783366625309
315,TA-00132,S-0066,2013-10-01,0,0,Yes,100,4.86860335071193
316,TA-00132,S-0066,2013-10-01,0,0,Yes,250,4.7573209884099406
317,TA-00140,S-0066,2011-05-12,100,1,Yes,1,3.47479176287954
318,TA-00140,S-0066,2011-08-01,3223,1,Yes,1,1.6469789620694097
319,TA-00140,S-0087,2009-07-10,1384,10,Yes,1,2.3564040217445696
320,TA-00141,S-0064,2011-11-12,18,0,Yes,10,22.214741574534102
321,TA-00141,S-0064,2011-11-12,18,0,Yes,15,18.008268279519
322,TA-00141,S-0064,2011-11-12,18,0,Yes,20,15.9050316320115
323,TA-00141,S-0064,2011-11-12,18,0,Yes,25,14.641976819883899
324,TA-00141,S-0064,2011-11-12,18,0,Yes,30,13.801794984503902
325,TA-00144,S-0066,2009-03-03,4,0,Yes,1,259.85544421137
326,TA-00144,S-0066,2009-03-03,4,0,Yes,2,141.612370147393
327,TA-00144,S-0066,2009-03-03,4,0,Yes,3,102.19893947908702
328,TA-00145,S-0066,2013-06-01,0,0,Yes,1,21.9921768499302
329,TA-00145,S-0066,2013-06-01,0,0,Yes,2,12.4274578100744
330,TA-00145,S-0066,2013-06-01,0,0,Yes,5,6.6880699743494105
331,TA-00145,S-0066,2013-06-01,0,0,Yes,10,4.77679540181279
332,TA-00145,S-0066,2013-06-01,0,0,Yes,25,3.62780501104477
333,TA-00145,S-0066,2013-06-01,0,0,Yes,50,3.31343233754166
334,TA-00145,S-0066,2013-06-01,0,0,Yes,100,3.17154732560663
335,TA-00145,S-0066,2013-06-01,0,0,Yes,250,3.0853034948225897
336,TA-00147,S-0066,2013-06-01,0,0,Yes,1,22.067292444484
337,TA-00147,S-0066,2013-06-01,0,0,Yes,2,12.502573404628198
338,TA-00147,S-0066,2013-06-01,0,0,Yes,5,6.7631855689032605
339,TA-00147,S-0066,2013-06-01,0,0,Yes,10,4.8491289373090805
340,TA-00147,S-0066,2013-06-01,0,0,Yes,25,3.7029206055986204
341,TA-00147,S-0066,2013-06-01,0,0,Yes,50,3.3857658730379505
342,TA-00147,S-0066,2013-06-01,0,0,Yes,100,3.24666292016047
343,TA-00147,S-0066,2013-06-01,0,0,Yes,250,3.16041908937643
344,TA-00148,S-0066,2013-08-11,0,0,Yes,1,21.828035365534703
345,TA-00148,S-0066,2013-08-11,0,0,Yes,2,12.263316325679
346,TA-00148,S-0066,2013-08-11,0,0,Yes,5,6.52392848995398
347,TA-00148,S-0066,2013-08-11,0,0,Yes,10,4.612653917417361
348,TA-00148,S-0066,2013-08-11,0,0,Yes,25,3.4636635266493396
349,TA-00148,S-0066,2013-08-11,0,0,Yes,50,3.14929085314623
350,TA-00148,S-0066,2013-08-11,0,0,Yes,100,3.0074058412112
351,TA-00148,S-0066,2013-08-11,0,0,Yes,250,2.92394406948471
352,TA-00149,S-0066,2013-08-11,0,0,Yes,1,21.7612659481535
353,TA-00149,S-0066,2013-08-11,0,0,Yes,2,12.196546908297801
354,TA-00149,S-0066,2013-08-11,0,0,Yes,5,6.45715907257279
355,TA-00149,S-0066,2013-08-11,0,0,Yes,10,4.54588450003617
356,TA-00149,S-0066,2013-08-11,0,0,Yes,25,3.3968941092681497
357,TA-00149,S-0066,2013-08-11,0,0,Yes,50,3.08252143576504
358,TA-00149,S-0066,2013-08-11,0,0,Yes,100,2.94063642383
359,TA-00149,S-0066,2013-08-11,0,0,Yes,250,2.85717465210351
360,TA-00150,S-0066,2013-08-11,0,0,Yes,1,21.828035365534703
361,TA-00150,S-0066,2013-08-11,0,0,Yes,2,12.263316325679
362,TA-00150,S-0066,2013-08-11,0,0,Yes,5,6.52392848995398
363,TA-00150,S-0066,2013-08-11,0,0,Yes,10,4.612653917417361
364,TA-00150,S-0066,2013-08-11,0,0,Yes,25,3.4636635266493396
365,TA-00150,S-0066,2013-08-11,0,0,Yes,50,3.14929085314623
366,TA-00150,S-0066,2013-08-11,0,0,Yes,100,3.0074058412112
